46.6,-3168166.502,2838807.733,5296847.367
46.7,-3168730.543,2838293.139,5296785.273
46.8,-3169294.545,2837778.509,5296723.112
46.9,-3169858.507,2837263.843,5296660.884
47.0,-3170422.428,2836749.141,5296598.589
47.1,-3170986.309,2836234.403,5296536.226
47.2,-3171550.150,2835719.629,5296473.795
47.3,-3172113.951,2835204.820,5296411.298
47.4,-3172677.712,2834689.974,5296348.733
47.5,-3173241.432,2834175.092,5296286.100
47.6,-3173805.112,2833660.175,5296223.401
47.7,-3174368.752,2833145.221,5296160.634
47.8,-3174932.352,2832630.232,5296097.799
47.9,-3175495.911,2832115.207,5296034.898
48.0,-3176059.430,2831600.145,5295971.929
48.1,-3176622.909,2831085.048,5295908.893
48.2,-3177186.348,2830569.915,5295845.789
48.3,-3177749.746,2830054.747,5295782.618
48.4,-3178313.105,2829539.542,5295719.380
48.5,-3178876.422,2829024.301,5295656.074
48.6,-3179439.700,2828509.025,5295592.702
48.7,-3180002.937,2827993.712,5295529.261
48.8,-3180566.134,2827478.364,5295465.754
48.9,-3181129.291,2826962.980,5295402.179
49.0,-3181692.407,2826447.561,5295338.537
49.1,-3182255.483,2825932.105,5295274.828
49.2,-3182818.518,2825416.613,5295211.051
49.3,-3183381.514,2824901.086,5295147.207
49.4,-3183944.469,2824385.523,5295083.295
49.5,-3184507.383,2823869.924,5295019.317
49.6,-3185070.257,2823354.289,5294955.271
49.7,-3185633.091,2822838.619,5294891.157
49.8,-3186195.885,2822322.913,5294826.977
49.9,-3186758.638,2821807.171,5294762.729
50.0,-3187321.350,2821291.393,5294698.414
50.1,-3187884.023,2820775.579,5294634.031
50.2,-3188446.654,2820259.730,5294569.581
50.3,-3189009.246,2819743.845,5294505.064
50.4,-3189571.797,2819227.924,5294440.480
50.5,-3190134.307,2818711.968,5294375.828
50.6,-3190696.777,2818195.975,5294311.109
50.7,-3191259.207,2817679.947,5294246.323
50.8,-3191821.596,2817163.884,5294181.469
50.9,-3192383.945,2816647.784,5294116.548
51.0,-3192946.253,2816131.649,5294051.560
51.1,-3193508.521,2815615.478,5293986.504
51.2,-3194070.749,2815099.272,5293921.381
51.3,-3194632.936,2814583.030,5293856.191
51.4,-3195195.082,2814066.752,5293790.934
51.5,-3195757.188,2813550.438,5293725.609
51.6,-3196319.253,2813034.089,5293660.217
51.7,-3196881.278,2812517.704,5293594.758
51.8,-3197443.262,2812001.284,5293529.231
51.9,-3198005.206,2811484.827,5293463.637
52.0,-3198567.109,2810968.336,5293397.976
52.1,-3199128.972,2810451.808,5293332.247
52.2,-3199690.794,2809935.245,5293266.451
52.3,-3200252.576,2809418.646,5293200.588
52.4,-3200814.317,2808902.012,5293134.658
52.5,-3201376.017,2808385.342,5293068.660
52.6,-3201937.677,2807868.637,5293002.595
52.7,-3202499.296,2807351.896,5292936.463
52.8,-3203060.875,2806835.119,5292870.264
52.9,-3203622.413,2806318.307,5292803.997
53.0,-3204183.911,2805801.459,5292737.663
53.1,-3204745.368,2805284.575,5292671.261
53.2,-3205306.784,2804767.657,5292604.793
53.3,-3205868.159,2804250.702,5292538.257
53.4,-3206429.494,2803733.712,5292471.654
53.5,-3206990.789,2803216.686,5292404.983
53.6,-3207552.042,2802699.625,5292338.245
53.7,-3208113.255,2802182.529,5292271.440
53.8,-3208674.428,2801665.396,5292204.568
53.9,-3209235.559,2801148.229,5292137.628
54.0,-3209796.650,2800631.026,5292070.622
54.1,-3210357.701,2800113.787,5292003.547
54.2,-3210918.710,2799596.513,5291936.406
54.3,-3211479.679,2799079.203,5291869.197
54.4,-3212040.608,2798561.858,5291801.921
54.5,-3212601.495,2798044.477,5291734.578
54.6,-3213162.342,2797527.061,5291667.168
54.7,-3213723.148,2797009.610,5291599.690
54.8,-3214283.913,2796492.122,5291532.145
54.9,-3214844.638,2795974.600,5291464.532
55.0,-3215405.321,2795457.042,5291396.853
55.1,-3215965.965,2794939.449,5291329.106
55.2,-3216526.567,2794421.820,5291261.292
55.3,-3217087.128,2793904.156,5291193.411
55.4,-3217647.649,2793386.456,5291125.462
55.5,-3218208.129,2792868.721,5291057.446
55.6,-3218768.568,2792350.951,5290989.363
55.7,-3219328.967,2791833.145,5290921.212
